imagen,tipo,clase_real,clase_pred,conf,iou,critico
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,NO_DETECTADO,paquete_emb_incorrect_dim_correct,-,,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.757,0.0,False
ChatGPT-Image-25-jun-2025-13_20_41_png.rf.5f472123d9ae153aaceb5b8e4a4adb31.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.746,0.0,False
ChatGPT-Image-25-jun-2025-13_34_30_png.rf.14324e106ba37b97cc022fe03b6eb2f0.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.407,0.0,False
ChatGPT-Image-25-jun-2025-13_51_53_png.rf.5892389979751e12173fd31d5f8c7b11.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.755,0.9,False
ChatGPT-Image-25-jun-2025-13_51_53_png.rf.5892389979751e12173fd31d5f8c7b11.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.638,0.0,False
ChatGPT-Image-25-jun-2025-13_57_02_png.rf.7b08f38db7679af62ba8c15fbfee9cef.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_incorrect_dim_incorrect,0.649,0.928,False
ChatGPT-Image-25-jun-2025-13_57_02_png.rf.7b08f38db7679af62ba8c15fbfee9cef.jpg,CONFUSION,palet_bueno,palet_roto,0.588,0.859,False
ChatGPT-Image-25-jun-2025-13_57_02_png.rf.7b08f38db7679af62ba8c15fbfee9cef.jpg,FANTASMA,-,palet_bueno,0.603,0.0,False
ChatGPT-Image-25-jun-2025-13_57_02_png.rf.7b08f38db7679af62ba8c15fbfee9cef.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.589,0.0,False
ChatGPT-Image-25-jun-2025-13_57_02_png.rf.7b08f38db7679af62ba8c15fbfee9cef.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.376,0.0,False
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,CONFUSION,palet_roto,palet_bueno,0.913,0.934,True
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,CONFUSION,palet_roto,palet_bueno,0.877,0.909,True
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,CONFUSION,palet_roto,palet_bueno,0.795,0.893,True
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,CONFUSION,palet_roto,palet_bueno,0.858,0.888,True
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,CONFUSION,palet_roto,palet_bueno,0.886,0.882,True
ChatGPT-Image-25-jun-2025-14_01_03_png.rf.0b9e51199c5064beed630f738678a331.jpg,FANTASMA,-,palet_bueno,0.783,0.0,False
ChatGPT-Image-25-jun-2025-16_25_01_png.rf.36909169f841d384a447a02485369911.jpg,FANTASMA,-,palet_roto,0.48,0.0,False
ChatGPT-Image-25-jun-2025-22_10_45_png.rf.1cfc43dcbd94af79d6190f3b902e7918.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.923,0.0,False
ChatGPT-Image-25-jun-2025-22_10_45_png.rf.1cfc43dcbd94af79d6190f3b902e7918.jpg,FANTASMA,-,paquete_emb_correct_dim_correct,0.459,0.0,False
ChatGPT-Image-25-jun-2025-22_10_45_png.rf.1cfc43dcbd94af79d6190f3b902e7918.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.396,0.0,False
ChatGPT-Image-25-jun-2025-22_27_38_png.rf.23d25cccdc9ac1cf9eb869035fbc2937.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.394,0.0,False
ChatGPT-Image-25-jun-2025-22_42_48_png.rf.3201e5f736f3ff2f14996f7cd28956cd.jpg,FANTASMA,-,paquete_emb_incorrect_dim_correct,0.896,0.0,False
ChatGPT-Image-25-jun-2025-22_49_32_png.rf.487d0a8b039485495c34e6522e5c17cd.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_incorrect,0.902,0.971,False
ChatGPT-Image-25-jun-2025-22_49_32_png.rf.487d0a8b039485495c34e6522e5c17cd.jpg,CONFUSION,paquete_emb_incorrect_dim_correct,paquete_emb_correct_dim_incorrect,0.8,0.936,False
ChatGPT-Image-25-jun-2025-22_49_32_png.rf.487d0a8b039485495c34e6522e5c17cd.jpg,FANTASMA,-,palet_roto,0.584,0.0,False
ChatGPT-Image-25-jun-2025-22_49_32_png.rf.487d0a8b039485495c34e6522e5c17cd.jpg,FANTASMA,-,paquete_emb_correct_dim_incorrect,0.403,0.0,False
ChatGPT-Image-25-jun-2025-22_57_30_png.rf.01559937d40a4d8803fb228d60c69e8d.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.749,0.98,False
ChatGPT-Image-25-jun-2025-22_57_30_png.rf.01559937d40a4d8803fb228d60c69e8d.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.719,0.973,False
ChatGPT-Image-25-jun-2025-22_57_30_png.rf.01559937d40a4d8803fb228d60c69e8d.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.877,0.938,False
ChatGPT-Image-25-jun-2025-22_57_30_png.rf.01559937d40a4d8803fb228d60c69e8d.jpg,CONFUSION,paquete_emb_incorrect_dim_incorrect,paquete_emb_incorrect_dim_correct,0.914,0.936,False
ChatGPT-Image-25-jun-2025-23_24_05_png.rf.30e315d355a4c8332004b36ca3cb3dfa.jpg,FANTASMA,-,paquete_emb_incorrect_dim_incorrect,0.577,0.0,False
ChatGPT-Image-25-jun-2025-23_24_05_png.rf.30e315d355a4c8332004b36ca3cb3dfa.jpg,FANTASMA,-,palet_roto,0.43,0.0,False
ChatGPT-Image-25-jun-2025-23_24_05_png.rf.30e315d355a4c8332004b36ca3cb3dfa.jpg,FANTASMA,-,palet_roto,0.415,0.0,False
